,id,type,y,centroid mean,centroid var,rolloff mean,rolloff var,zero mean,zero var,rms mean,rms var,contrast mean,contrast var,mfcc1 mean,mfcc1 var,mfcc2 mean,mfcc2 var,mfcc3 mean,mfcc3 var,mfcc4 mean,mfcc4 var,mfcc5 mean,mfcc5 var
13570,90,jazz,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1874.730877,286929.7158,4291.325343,2479304.287,0.054154176,0.000235023,-6.869772028,4796.60815,17.68597018,20.43614935,-217.660792,1706.294041,105.6382349,471.4284839,19.32831624,133.7441006,28.36605476,70.40958009,8.654586588,48.119004
13593,91,jazz,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2957.661295,1908761.149,6064.025425,4534714.626,0.151101093,0.0170046,-13.36894106,7708.812651,17.143426,17.65750147,-299.4261706,3579.996972,60.81896841,2492.975471,32.09415112,174.0072428,25.70377707,149.4841912,7.486007805,95.32242037
13616,92,jazz,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2210.831394,1153564.151,5016.268169,5394019.542,0.074951929,0.006171461,-8.994675217,7735.474677,19.63263437,20.94539162,-294.3802461,2520.038148,84.67746003,1523.24219,39.06793959,133.0659863,28.7465166,119.3236211,14.14670445,119.5592933
13639,93,jazz,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2150.678829,237528.331,5010.65952,2665571.615,0.081579306,0.000700956,-6.016527009,4588.235269,23.93762713,25.72346132,-215.3504544,1515.629661,101.0155234,294.4443085,17.09834449,278.4325754,12.95736914,118.7529805,16.05740165,95.02277039
13662,94,jazz,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1075.676808,231191.8942,2106.631654,1972668.952,0.041507313,0.000385274,-13.67498541,12090.88639,23.73294054,31.27043585,-366.5691814,3651.434115,131.7755637,732.756801,16.53060249,484.0588306,36.28932524,124.0362328,5.124708817,139.7745164
13685,95,jazz,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1856.433903,213412.4053,4288.754712,1749067.469,0.063451581,0.000844376,-4.560177079,4971.099865,25.46683064,31.34253437,-219.7217985,1633.638832,100.7122368,415.0530247,-1.493306192,449.1920064,41.29922692,101.1441026,-0.95263497,77.60214622
13708,96,jazz,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1876.078024,513834.3693,4014.815645,2657659.261,0.077864205,0.002110051,-8.559498202,7323.818596,23.05966475,26.36126683,-277.2667531,4342.079141,95.66811518,905.2450692,-3.031839955,512.4628037,43.91729611,222.590133,1.961972695,160.0957992
13731,97,jazz,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1175.186962,246002.846,2340.993028,2333758.34,0.039872517,0.000475733,-17.22615474,14517.86393,20.76920796,28.34658322,-413.6007521,2118.906485,118.3058172,534.1682798,31.1736251,807.3428611,40.15095135,169.4828643,13.11996412,148.0604353
13754,98,jazz,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1883.342932,298333.6224,4353.045512,1691454.745,0.058071403,0.001241601,-4.444082782,5198.917714,25.62733761,28.00469457,-223.0784933,2177.406948,102.9571348,457.5102283,-1.66312597,354.0539013,45.16051141,103.2047201,-6.713508623,82.96226684
13777,99,jazz,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1492.423393,269546.4115,3374.25293,2288817.908,0.046235692,0.000537642,-9.83981263,8980.971877,22.91586231,29.71936506,-314.9298021,1950.133153,112.7651487,530.2532542,9.688967458,280.8459598,38.9962633,94.16129556,3.951405713,84.4042392
13800,0,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3274.310087,268848.1201,6407.6219,1690308.146,0.182967312,0.00220066,6.019462295,707.8426282,15.36794612,11.82639832,-52.89601143,350.4267417,50.07579875,197.3728768,-11.47560468,260.6352526,46.35263851,221.3357549,6.565564124,116.3981467
13823,1,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2922.625151,184355.1173,6036.40784,678799.873,0.152869125,0.001728415,5.062612895,1196.234192,19.40625415,23.61328216,-80.08455746,455.9102374,64.85208723,159.9263798,-15.47571978,131.9710102,46.82511534,81.53145679,7.909282587,92.55583152
13846,2,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2197.578865,146644.3846,4443.810467,668625.7816,0.128360056,0.000985614,4.249773526,2070.018484,21.23002606,17.71414691,-62.29632275,994.6466378,115.2363106,316.3299534,-42.85223109,297.8643612,54.31415222,216.2392203,-24.86776941,76.04726171
13869,3,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2751.123921,155376.7064,5233.236056,420431.3534,0.166581501,0.002236806,6.562463282,1311.966591,17.88806074,13.91204063,-42.99248705,406.1398727,75.42996147,234.4237199,-47.83280104,192.0700801,52.9996346,82.64092667,-12.33807946,74.48605636
13892,4,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3403.620722,268211.0778,6903.645076,790617.4806,0.192374864,0.002368844,2.48207966,1426.368606,19.55431545,22.38914256,-107.1024639,1128.568251,47.64349171,322.777166,-8.61146066,182.6904437,38.38475969,182.8879876,8.438408516,102.6877994
13915,5,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2464.493168,195951.2333,4950.992517,750413.4188,0.134340934,0.001328154,3.006253145,1882.53144,19.2080359,19.2325609,-79.71286438,1071.866703,93.47379978,300.430636,-27.78266639,260.4918397,64.08461189,178.8064007,-18.80288758,95.38359055
13938,6,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3238.004833,346867.0343,6231.099712,957456.3671,0.198087754,0.003340325,-2.164293272,2207.361407,20.28238893,26.7180916,-140.740158,785.1450396,55.92008533,432.4161716,-12.25253517,295.7707131,44.3002995,152.4076949,-10.61659347,153.2602147
13961,7,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2939.851305,244318.7717,5808.164233,1036912.093,0.168334393,0.001885219,0.335003363,1617.218238,20.45425607,22.82430397,-108.0762654,268.9799146,65.75772144,285.4898166,-20.81842889,245.0878187,47.54381617,110.2369837,0.86006547,94.63497882
13984,8,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2961.879825,848473.9342,6182.591581,3234263.221,0.140351714,0.005062422,0.208017139,2520.36516,21.7459963,18.92252705,-149.9964813,1776.817918,67.97690691,738.1299599,-6.738120268,494.1980465,32.12706435,177.6824999,6.051861019,170.3984515
14007,9,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2250.613798,96900.35574,5112.366347,251771.0629,0.094620957,0.000556842,12.81671638,1294.715139,20.15821084,27.21553499,3.621152342,540.6704702,104.736958,191.8041943,-0.794608836,114.5418803,55.95669569,222.6239056,-29.19028922,80.00839643
14030,10,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3047.063958,112129.1782,5660.528252,329623.9495,0.196327292,0.001856604,3.503160275,1476.385197,21.79128781,20.82607234,-58.74283059,493.39919,70.60979047,258.6515882,-19.42869273,111.0736261,73.61178608,225.7359393,-27.78368619,161.6059247
14053,11,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2699.880658,43822.31266,5158.404002,161653.8918,0.171382555,0.000810504,9.73514038,1134.976228,20.53837115,23.06084349,8.82433265,174.930175,82.82388443,116.4570985,-30.54245264,94.80784195,66.70322208,64.1665349,-16.35643802,74.61681871
14076,12,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2803.479366,79841.09369,5262.89846,331869.575,0.176956153,0.000743846,5.540760096,1592.392987,21.4156161,21.84441654,-64.02687201,446.4931166,74.52629773,228.4628172,-45.9577202,137.7984902,65.81610414,194.2373418,-14.67932288,75.95742492
14099,13,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3048.227397,116310.8918,5736.178234,296596.9132,0.203566724,0.001377114,3.490275504,1707.881659,20.40433568,20.6446524,-84.93409578,957.1453991,64.61361816,233.1999914,-36.32093889,120.2982254,65.42378876,148.7655526,-13.86123834,67.2836127
14122,14,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2876.936061,94097.52529,5197.714617,350404.3807,0.185152465,0.001344022,0.217743648,2489.129155,21.98270361,17.65979739,-117.944014,1939.198402,65.44949564,242.724938,-51.42761103,160.0233323,74.13062596,167.6887315,-13.74439467,71.56765988
14145,15,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2986.374832,129554.9207,5818.513524,380611.3796,0.169175448,0.001303575,2.912620397,1616.795598,21.1241074,19.86021653,-76.70665455,528.6489582,68.02636917,227.0500097,-11.2204323,114.5266751,76.3454837,209.267895,-17.47074372,141.6353078
14168,16,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2742.491542,144588.9791,5127.781784,585619.7871,0.179386582,0.001562399,8.60737008,1261.37983,22.73242138,23.97414182,26.71940316,391.8179703,79.83481792,331.9347535,-52.04873348,234.7992278,51.32529653,202.9032976,-16.34022231,161.336796
14191,17,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2655.957626,198044.3178,5324.902401,537604.255,0.158742505,0.002204248,5.697231846,1683.470017,13.55573447,10.1801524,-75.44641978,490.7819444,81.92122278,235.5671411,-22.10840551,153.344937,69.86345943,117.9564053,-11.74178867,68.9306607
14214,18,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2290.346985,129968.6103,3882.979027,309089.1506,0.180178431,0.001588018,2.942893253,2989.354627,21.89106949,26.79929285,-76.3758476,662.9129992,123.3529691,734.9169708,-89.89210538,203.733456,76.45397986,134.2942873,-21.24422679,129.3950781
14237,19,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2700.647463,214393.4253,5386.97311,764455.7892,0.161503376,0.002256287,3.580006774,2081.806287,15.18397032,16.0713224,-89.31684415,3157.32647,82.32292158,376.2969639,-23.26190897,210.6986037,68.09684575,139.6888926,-13.09833983,83.45714249
14260,20,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2658.094746,189397.0227,5359.163563,592769.7693,0.15232596,0.002075499,5.153093017,1693.920525,14.85996855,12.48413236,-75.02699129,1277.194686,81.16550425,298.4375865,-20.16967883,109.5460035,68.28747578,96.57894281,-11.3085046,61.95249173
14283,21,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3046.971253,160655.1595,5736.128157,378525.304,0.191527374,0.002588292,4.561242308,1526.103067,17.60871231,11.56477069,-76.28443594,620.9731468,61.73951041,203.6702078,-37.10454208,146.6797267,62.42903097,111.4631309,-14.8380526,73.29175181
14306,22,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2218.123363,91196.33799,4778.99397,243918.2427,0.106926023,0.001036294,5.73508892,1764.976162,22.59215534,20.71323071,-45.89733238,913.0600647,108.0122455,158.6349969,-11.71488082,141.430832,66.33915497,79.35196311,-30.21455452,65.07990384
14329,23,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2577.710376,141756.0744,5060.828545,418388.3705,0.131885523,0.001724906,10.96726322,1391.175701,21.62130299,23.4965115,-43.53426858,852.4859799,82.70261406,238.4517679,-29.68454491,256.2916493,70.44930041,128.2903196,-21.66053558,53.1208362
14352,24,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2410.705068,211510.8626,4950.124512,769806.6829,0.128298359,0.001796936,11.74423933,1303.32474,18.62629421,24.38483883,-16.72540472,290.8860183,94.12342901,286.6588415,-32.77968294,205.9678509,61.53185361,189.7976849,-10.12124703,53.8163995
14375,25,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2385.034865,268608.3239,4586.388649,1145350.674,0.126040531,0.002028809,2.731404031,2731.450573,18.89089357,13.63578662,-120.1211272,1965.179244,91.25321858,491.3023405,-38.74038248,547.6007725,75.02486957,211.0134703,-3.826082791,104.4836531
14398,26,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2871.839281,62334.46898,5187.916175,101086.6606,0.198220991,0.001869806,5.343430554,1608.748639,17.99261136,14.7705136,-61.30707215,516.2144379,71.72954373,143.5355452,-46.26797171,100.249298,75.50254184,83.04992871,-18.53572312,48.91705611
14421,27,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2398.967177,78879.03022,4868.390148,370541.7901,0.128339238,0.000809288,8.220761854,1416.671731,14.28025647,8.196969291,-36.37437758,746.3398824,94.77335535,153.3857803,-36.58439111,95.11172327,54.99977037,119.7671983,-8.257103965,106.3158554
14444,28,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2789.171932,142120.5126,5344.766363,637413.9444,0.179931262,0.00132291,4.198161877,1273.861671,19.34702827,12.89217709,-28.0937696,180.4754439,84.02668632,199.9968352,-43.71231793,176.3566301,47.99308008,69.38026283,-22.44460452,52.22877406
14467,29,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2955.572539,257557.9039,5929.459598,446514.628,0.163295633,0.003355161,0.677694113,1992.885985,22.93023098,21.79808037,-103.6949036,1347.788617,73.82425981,311.3232535,-16.09819741,186.8755006,53.14349807,161.8037663,-25.14424332,165.366567
14490,30,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1524.02212,203990.0102,3498.285849,1334323.087,0.051168468,0.000308856,10.90774896,2320.894142,24.60677567,22.85952238,-77.62913898,1186.398798,130.97911,511.85178,-23.33476246,214.511064,62.04860258,56.80767959,0.927119214,79.58096801
14513,31,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2566.516643,167273.8257,5444.261446,579154.3344,0.125137022,0.001807419,9.428991587,1210.800599,22.09791728,23.80978612,-12.5763408,798.0678297,91.34612182,219.2742065,-23.09280822,162.4093744,51.00097096,164.3728746,-12.10190168,96.30206263
14536,32,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2501.286255,194276.495,4757.677768,871439.6254,0.148128255,0.001557853,3.667579,1767.578586,20.99737837,11.84807483,-61.95536652,2138.153569,93.08953227,321.3790883,-40.02320017,287.644644,56.14032147,92.28791614,-19.69244449,53.78455446
14559,33,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2028.845128,323495.968,4222.277207,691454.8794,0.099872063,0.002287853,10.95771253,1965.505412,22.63270782,24.86831962,-35.85147528,1933.173426,115.544379,789.943738,-40.66476218,210.1568408,75.44718933,101.6134684,-12.56903307,100.8213623
14582,34,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2708.409896,442134.6286,5293.662564,982278.7475,0.160967402,0.003330855,-1.945747771,2368.371915,19.26180752,20.21164536,-104.6479004,2875.378959,87.67570596,795.6772164,-33.21766864,365.1032365,48.40984269,415.96311,-28.92376117,163.4439535
14605,35,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2836.706796,241589.8581,5614.665868,724340.599,0.162659354,0.003197278,11.66023873,1179.348896,19.40370947,22.76821046,13.45193031,1898.787552,78.02909781,346.4871866,-32.98886802,405.2502793,55.55898717,116.5460354,-9.930728677,57.8334485
14628,36,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2685.671651,178029.8765,5331.554324,545133.1499,0.160444677,0.002399918,4.038457978,1569.274937,21.7707252,19.44311396,-71.24181833,726.6953304,82.33997045,270.1564756,-30.16196947,177.4043751,56.47025653,113.1453822,-10.85175132,87.1908701
14651,37,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2293.085391,175908.4143,4819.815248,562372.1572,0.123718735,0.001708312,3.857865678,1955.274298,18.78110566,14.11292763,-79.04571647,329.9296557,106.806977,219.6030261,-38.80898231,133.9285232,39.8467557,63.3699932,-26.77632641,44.62568121
14674,38,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2691.048817,478073.3555,5087.995435,1685508.138,0.1483917,0.003488058,-0.057223923,3205.241846,24.52527698,28.07599933,-122.3082373,11222.3456,62.28205807,705.0306011,-34.45900942,580.4928092,75.67894813,241.3281582,6.256204065,168.2126034
14697,39,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2101.19817,330955.127,4454.301644,1157961.785,0.088395182,0.001611982,5.857651131,2446.156081,21.42449349,20.46064355,-99.51709185,3797.022577,102.0294075,668.4808938,-23.68118279,134.6082566,63.14101291,250.0582334,-8.859947542,307.6537735
14720,40,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2706.751901,204740.8407,5078.121877,831325.7871,0.166055747,0.002114887,2.967123947,1668.558593,20.08290975,11.46428601,-74.10081852,798.5303573,80.1803844,279.7465251,-47.02783665,237.0390282,51.0362365,86.1354975,-9.123758639,65.98026118
14743,41,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2268.966769,136087.5606,4185.670762,727789.9752,0.137362221,0.001086752,1.381584828,2509.179077,21.98794579,14.91487731,-100.4404974,1328.152141,104.6912294,395.0936195,-57.27775405,329.9557333,56.62282636,112.089909,-5.502533102,92.73710236
14766,42,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2461.811783,121577.7883,4544.741097,713010.002,0.151521999,0.000953651,1.065473982,2109.504807,20.34417951,13.67563719,-93.56934549,701.0448192,89.94812704,231.8282817,-55.92618034,154.9628228,51.62593539,55.67890434,-5.534983392,66.97114581
14789,43,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2683.494705,346839.9848,4973.510572,1551573.461,0.177234738,0.003967537,-1.237762636,2601.969214,19.88687465,11.02783978,-110.8310203,4413.269966,83.17023786,610.8095567,-45.21783577,894.8501803,56.58176914,171.7616082,-7.461903091,185.9844708
14812,44,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2760.895328,214257.9423,5262.147302,971415.3957,0.171198977,0.001673202,1.471589644,1787.933178,21.69292534,11.97026883,-86.26968672,882.742735,76.71849866,385.356291,-42.2902103,284.1974439,54.01255815,96.89483547,-8.308841161,76.7839795
14835,45,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2387.691715,364618.0171,4445.654978,1232950.596,0.144013066,0.003841736,-1.818221957,3317.950913,21.34456824,17.75668991,-135.5631683,5776.293986,93.41457476,723.7582346,-43.31172099,713.0050693,59.19978303,223.6615445,-8.478834507,134.2585407
14858,46,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2795.730046,95676.15256,5455.896053,299203.5564,0.163744928,0.000940603,9.282138641,1084.947957,21.9658959,23.21815947,0.42128324,336.0860953,79.71293755,185.2736072,-30.61481691,106.5720765,61.09867212,95.91027574,-17.45854551,51.22362777
14881,47,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2907.593255,153908.3428,5405.076024,624615.5021,0.17792401,0.001748513,8.801807608,1059.684428,18.53252,20.69561676,-1.929670943,476.469437,72.73560461,304.9015276,-32.77214021,243.3505871,63.57925711,111.4908035,-18.5504684,69.67144983
14904,48,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2889.963902,83515.4388,5486.818734,396799.9509,0.176549631,0.000783391,8.851269512,1042.700267,20.84775642,19.39157825,9.68521795,429.5632453,76.29231754,155.8763286,-31.2473462,143.8575176,56.8591568,114.3091908,-20.71693559,82.86139006
14927,49,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2980.031452,87125.62104,5461.2877,350450.4031,0.193922223,0.000764932,9.635974687,1061.154731,20.89356685,19.10319485,10.01101036,256.3436721,74.11506092,165.0442371,-32.22801041,172.1265107,62.78727039,101.6469912,-23.32333814,60.90577013
14950,50,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2988.007888,105197.4657,5630.256575,518743.3868,0.177511053,0.000862305,10.98352318,921.0530623,20.12088779,18.33646826,16.49669205,417.8410809,71.13320333,176.9914107,-22.32388657,190.757728,60.29446893,125.3757211,-18.54131846,95.27786682
14973,51,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3402.103458,181501.3994,6164.714015,477197.6582,0.228560668,0.002375193,9.797980993,836.4852594,19.93180524,22.21898695,9.661369726,458.210568,54.62572586,258.6902051,-21.01482624,221.4006753,60.16791831,149.4301655,-21.04270743,87.01881166
14996,52,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2716.809518,259406.8783,5122.498637,1032890.95,0.162172965,0.002080969,9.989750516,1294.095302,19.2298571,20.67721331,4.012670459,2090.62982,83.26430257,522.5137878,-37.24550658,431.9467946,62.31910663,275.3087553,-14.84552064,144.0502818
15019,53,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2907.939619,118527.9935,5520.746048,445433.7305,0.172591903,0.001183631,9.687755721,944.0053029,20.37341436,21.16525668,4.977958094,341.740825,75.02519582,171.1783528,-24.73377911,167.3321627,56.97722672,114.9368091,-21.78550945,78.4713921
15042,54,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3114.181677,157684.6686,5830.498671,463121.6009,0.195706153,0.001659825,9.492024675,918.6100064,19.91202003,22.32308058,1.236551716,343.8768475,66.64378324,192.5443127,-23.70009464,166.9912474,60.92472841,94.93682592,-18.88009276,63.42893528
15065,55,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3108.541283,107709.6712,5698.637014,404850.8178,0.196924964,0.001128967,9.562729784,936.1497585,20.52123222,20.81141248,10.53831738,479.9760936,63.71685407,178.6497466,-28.44129675,202.3787691,62.59091444,158.6082864,-19.60860462,91.42812847
15088,56,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3010.473984,124274.1239,5632.92736,480282.378,0.179234042,0.001231338,9.516374715,930.1569969,20.03975413,21.32171768,12.05456082,396.4421221,69.42667221,202.8363092,-23.25484717,203.5399985,60.68866118,122.9507039,-20.80815658,83.4688165
15111,57,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2717.389885,244467.5514,5222.853379,980620.6857,0.143725018,0.001729039,9.241903569,1247.331421,20.14404523,19.67906221,-24.76472149,1499.516392,77.55218244,428.647332,-30.48028753,318.1100036,68.42500157,166.6094761,-6.54498187,87.95314689
15134,58,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2459.159191,129572.3929,5023.971714,643667.4732,0.142754133,0.001163978,6.803844415,1374.392506,19.51171974,7.514413328,-15.56710971,338.4180944,99.92681542,184.8527845,-37.38465744,171.3967527,45.81448073,126.7213339,-20.58968901,87.32489568
15157,59,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2442.818945,87661.64246,4729.534373,370914.4123,0.149808473,0.001088868,6.698557963,1449.50308,20.61369686,11.26250393,-15.59802292,358.0409048,99.12121104,164.0619515,-45.59332991,135.2021164,55.03564452,70.48177257,-18.00880424,30.12541083
15180,60,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2316.741702,114605.4661,4617.787064,420182.0686,0.139607937,0.001613655,3.921781767,1841.393358,19.42763957,9.860374573,-58.12553328,564.1711529,105.7740987,207.5258817,-43.92415383,197.3909514,58.43521272,48.70884337,-18.44292575,56.2493693
15203,61,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2706.751901,204740.8407,5078.121877,831325.7871,0.166055747,0.002114887,2.967123947,1668.558593,20.08290975,11.46428601,-74.10081852,798.5303573,80.1803844,279.7465251,-47.02783665,237.0390282,51.0362365,86.1354975,-9.123758639,65.98026118
